No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
208,2013,3,9,15,38.0,495.0,3.0,17.0,300.0,95.0,9.7,1011.1,-19.4,0.0,NNW,4.7,Dongsi
209,2013,3,9,16,22.0,276.0,3.0,18.0,300.0,95.0,10.0,1012.8,-20.3,0.0,NNW,6.2,Dongsi
210,2013,3,9,17,17.0,187.0,3.0,18.0,300.0,95.0,8.9,1014.7,-20.1,0.0,NNW,6.5,Dongsi
211,2013,3,9,18,23.0,143.0,3.0,18.0,300.0,94.0,7.9,1017.5,-20.8,0.0,NNE,5.2,Dongsi
212,2013,3,9,19,13.0,94.0,3.0,19.0,400.0,94.0,6.9,1019.2,-20.6,0.0,NNW,7.1,Dongsi
213,2013,3,9,20,13.0,136.0,3.0,18.0,400.0,94.0,6.1,1021.0,-20.3,0.0,N,8.8,Dongsi
214,2013,3,9,21,12.0,66.0,3.0,19.0,400.0,94.0,5.6,1022.6,-19.9,0.0,N,4.5,Dongsi
215,2013,3,9,22,9.0,35.0,3.0,20.0,400.0,94.0,5.3,1023.1,-20.1,0.0,NNE,2.4,Dongsi
216,2013,3,9,23,9.0,12.0,3.0,22.0,400.0,94.0,4.3,1023.4,-20.1,0.0,NNE,1.6,Dongsi
217,2013,3,10,0,13.0,16.0,3.0,29.0,500.0,94.0,2.1,1022.9,-17.5,0.0,ESE,1.6,Dongsi
218,2013,3,10,1,3.0,10.0,8.0,40.0,500.0,94.0,0.2,1023.2,-16.6,0.0,E,0.5,Dongsi
219,2013,3,10,2,3.0,12.0,12.0,44.0,500.0,94.0,-1.6,1023.1,-15.8,0.0,N,0.0,Dongsi
220,2013,3,10,3,13.0,19.0,16.0,60.0,700.0,94.0,-0.9,1023.3,-15.9,0.0,N,0.0,Dongsi
221,2013,3,10,4,3.0,20.0,18.0,64.0,800.0,94.0,-1.9,1024.0,-14.7,0.0,NNE,0.0,Dongsi
222,2013,3,10,5,18.0,52.0,14.0,69.0,1000.0,94.0,-2.8,1024.1,-13.4,0.0,N,0.0,Dongsi
223,2013,3,10,6,22.0,47.0,17.0,81.0,2200.0,94.0,-2.1,1024.4,-13.3,0.0,N,0.1,Dongsi
224,2013,3,10,7,29.0,44.0,21.0,80.0,1500.0,94.0,3.7,1025.4,-15.6,0.0,WSW,3.0,Dongsi
225,2013,3,10,8,29.0,45.0,22.0,81.0,1500.0,94.0,5.7,1025.5,-16.8,0.0,SW,2.8,Dongsi
226,2013,3,10,9,29.0,62.0,29.0,51.0,900.0,94.0,6.8,1025.0,-17.3,0.0,SW,5.2,Dongsi
227,2013,3,10,10,25.0,52.0,19.0,41.0,900.0,94.0,8.7,1024.3,-17.4,0.0,SSW,3.1,Dongsi
228,2013,3,10,11,31.0,80.0,17.0,32.0,900.0,94.0,9.9,1023.7,-17.3,0.0,WSW,2.4,Dongsi
229,2013,3,10,12,28.0,52.0,18.0,31.0,700.0,94.0,11.3,1022.8,-17.2,0.0,SW,1.3,Dongsi
230,2013,3,10,13,35.0,49.0,16.0,31.0,700.0,94.0,11.2,1021.7,-17.2,0.0,SSW,3.8,Dongsi
231,2013,3,10,14,35.0,55.0,13.0,29.0,600.0,94.0,11.4,1020.8,-16.1,0.0,SSW,3.9,Dongsi
232,2013,3,10,15,42.0,75.0,13.0,28.0,600.0,97.0,11.3,1020.4,-16.2,0.0,SSW,3.9,Dongsi
233,2013,3,10,16,40.0,72.0,15.0,30.0,600.0,97.0,10.8,1020.2,-14.9,0.0,SW,4.6,Dongsi
234,2013,3,10,17,45.0,103.0,19.0,36.0,600.0,97.0,9.6,1020.2,-14.3,0.0,SSW,3.0,Dongsi
235,2013,3,10,18,50.0,108.0,19.0,43.0,700.0,97.0,8.9,1020.6,-13.5,0.0,SSW,3.7,Dongsi
236,2013,3,10,19,60.0,100.0,24.0,51.0,800.0,97.0,8.3,1020.9,-12.8,0.0,SSW,3.2,Dongsi
237,2013,3,10,20,74.0,130.0,28.0,75.0,1000.0,97.0,7.6,1021.1,-12.3,0.0,S,2.4,Dongsi
238,2013,3,10,21,78.0,120.0,26.0,84.0,1200.0,97.0,7.2,1021.2,-12.1,0.0,SSW,2.8,Dongsi
239,2013,3,10,22,81.0,139.0,34.0,88.0,1700.0,97.0,6.8,1020.6,-11.9,0.0,SW,2.3,Dongsi
240,2013,3,10,23,86.0,133.0,41.0,79.0,1399.0,97.0,6.7,1020.7,-12.5,0.0,SW,2.4,Dongsi
241,2013,3,11,0,92.0,143.0,60.0,63.0,1100.0,97.0,5.3,1020.5,-11.3,0.0,S,0.9,Dongsi
242,2013,3,11,1,103.0,156.0,67.0,74.0,1399.0,97.0,4.5,1020.1,-11.2,0.0,S,0.8,Dongsi
243,2013,3,11,2,104.0,138.0,67.0,79.0,1399.0,97.0,3.6,1019.3,-10.5,0.0,S,0.4,Dongsi
244,2013,3,11,3,105.0,143.0,65.0,71.0,1300.0,97.0,2.4,1019.0,-9.9,0.0,SE,0.4,Dongsi
245,2013,3,11,4,104.0,135.0,58.0,78.0,1300.0,97.0,0.2,1018.9,-9.0,0.0,SE,1.6,Dongsi
246,2013,3,11,5,106.0,141.0,47.0,76.0,1399.0,97.0,1.5,1018.9,-8.9,0.0,SE,0.1,Dongsi
247,2013,3,11,6,99.0,124.0,52.0,77.0,1300.0,97.0,-0.2,1019.1,-8.2,0.0,ESE,0.8,Dongsi
248,2013,3,11,7,83.0,105.0,36.0,83.0,1800.0,97.0,2.1,1019.2,-7.8,0.0,E,0.8,Dongsi
249,2013,3,11,8,98.0,124.0,46.0,86.0,1500.0,97.0,5.0,1019.1,-8.2,0.0,E,0.8,Dongsi
250,2013,3,11,9,102.0,127.0,69.0,81.0,1399.0,97.0,6.0,1018.6,-8.7,0.0,SSE,2.3,Dongsi
251,2013,3,11,10,118.0,145.0,92.0,83.0,1500.0,97.0,7.5,1017.8,-8.6,0.0,E,2.2,Dongsi
252,2013,3,11,11,119.0,146.0,92.0,83.0,1500.0,97.0,9.1,1016.5,-9.4,0.0,ESE,2.0,Dongsi
253,2013,3,11,12,3.0,3.0,198.0,85.0,1899.0,97.0,10.5,1015.2,-9.3,0.0,S,1.9,Dongsi
254,2013,3,11,13,89.0,146.0,96.0,86.0,1000.0,97.0,11.6,1013.8,-7.8,0.0,SSW,3.1,Dongsi
255,2013,3,11,14,121.0,148.0,87.0,68.0,800.0,97.0,11.8,1012.8,-7.6,0.0,SSW,3.7,Dongsi
256,2013,3,11,15,106.0,126.0,84.0,65.0,800.0,93.0,11.6,1012.1,-7.8,0.0,WSW,3.4,Dongsi
257,2013,3,11,16,114.0,152.0,94.0,76.0,900.0,86.0,11.0,1011.3,-6.4,0.0,SW,2.7,Dongsi
258,2013,3,11,17,140.0,199.0,137.0,89.0,1600.0,85.0,10.6,1011.6,-4.6,0.0,S,2.2,Dongsi
259,2013,3,11,18,141.0,202.0,79.0,86.0,1100.0,76.0,10.4,1011.9,-4.1,0.0,S,1.3,Dongsi
260,2013,3,11,19,150.0,200.0,57.0,88.0,1100.0,57.0,10.4,1012.2,-3.3,0.0,SSE,0.8,Dongsi
261,2013,3,11,20,165.0,224.0,64.0,112.0,1300.0,57.0,10.2,1012.4,-5.0,0.0,SSW,1.1,Dongsi
262,2013,3,11,21,178.0,229.0,64.0,116.0,1399.0,57.0,9.6,1011.8,-5.1,0.0,SSE,0.8,Dongsi
263,2013,3,11,22,136.0,200.0,52.0,107.0,1200.0,57.0,9.2,1011.5,-5.5,0.0,ESE,1.5,Dongsi
264,2013,3,11,23,103.0,139.0,40.0,83.0,900.0,57.0,8.5,1010.4,-5.4,0.0,ESE,0.9,Dongsi
265,2013,3,12,0,98.0,136.0,42.0,89.0,900.0,57.0,7.8,1009.7,-5.3,0.0,SSE,1.3,Dongsi
266,2013,3,12,1,115.0,166.0,56.0,97.0,1200.0,57.0,7.6,1008.8,-4.8,0.0,SE,1.1,Dongsi
267,2013,3,12,2,125.0,164.0,55.0,89.0,1300.0,57.0,6.7,1007.9,-3.8,0.0,E,0.8,Dongsi
268,2013,3,12,3,120.0,145.0,53.0,84.0,1100.0,57.0,7.2,1008.0,-2.8,0.0,SSE,1.5,Dongsi
269,2013,3,12,4,113.0,141.0,52.0,82.0,1100.0,57.0,5.6,1008.6,-0.1,0.5,SE,0.2,Dongsi
270,2013,3,12,5,131.0,160.0,41.0,87.0,1700.0,57.0,4.5,1008.3,0.8,0.3,ESE,1.7,Dongsi
271,2013,3,12,6,133.0,143.0,24.0,91.0,2000.0,57.0,3.8,1008.5,2.0,1.0,ENE,0.0,Dongsi
272,2013,3,12,7,124.0,144.0,18.0,76.0,1399.0,57.0,3.0,1008.8,1.5,2.6,SSW,0.9,Dongsi
273,2013,3,12,8,116.0,92.0,13.0,76.0,1300.0,57.0,3.4,1008.8,2.2,0.3,ENE,1.7,Dongsi
274,2013,3,12,9,117.0,98.0,12.0,81.0,1399.0,57.0,3.5,1008.6,2.3,0.1,NE,1.3,Dongsi
275,2013,3,12,10,110.0,116.0,14.0,90.0,1600.0,57.0,3.7,1008.9,2.5,0.2,NE,0.9,Dongsi
276,2013,3,12,11,146.0,116.0,15.0,93.0,1600.0,57.0,4.0,1008.7,2.7,0.1,E,1.6,Dongsi
277,2013,3,12,12,158.0,124.0,15.0,93.0,1700.0,57.0,4.6,1008.2,2.8,0.1,NE,1.3,Dongsi
278,2013,3,12,13,151.0,112.0,19.0,89.0,1500.0,57.0,4.9,1008.8,3.2,0.0,N,1.5,Dongsi
279,2013,3,12,14,134.0,100.0,24.0,87.0,1300.0,57.0,5.2,1009.1,3.4,0.0,NE,2.1,Dongsi
280,2013,3,12,15,134.0,98.0,21.0,84.0,1300.0,48.0,5.6,1009.3,3.8,0.0,E,1.5,Dongsi
281,2013,3,12,16,136.0,112.0,22.0,88.0,1300.0,40.0,6.5,1009.7,3.8,0.1,ENE,0.0,Dongsi
282,2013,3,12,17,138.0,108.0,23.0,86.0,1399.0,40.0,6.4,1011.3,3.5,0.0,NE,0.8,Dongsi
283,2013,3,12,18,123.0,126.0,29.0,99.0,1300.0,36.0,5.3,1012.7,3.5,0.0,ENE,1.4,Dongsi
284,2013,3,12,19,123.0,124.0,28.0,104.0,1399.0,17.0,4.6,1014.3,3.4,0.0,SSW,0.6,Dongsi
285,2013,3,12,20,140.0,125.0,26.0,98.0,1399.0,17.0,4.6,1016.3,3.4,0.0,ENE,0.8,Dongsi
286,2013,3,12,21,133.0,117.0,24.0,92.0,1500.0,17.0,4.6,1017.6,3.6,0.0,ENE,1.9,Dongsi
287,2013,3,12,22,123.0,126.0,25.0,95.0,1899.0,17.0,4.1,1018.7,1.6,0.0,NE,0.9,Dongsi
288,2013,3,12,23,101.0,127.0,31.0,83.0,1200.0,11.0,5.3,1019.5,-6.3,0.0,N,2.5,Dongsi
289,2013,3,13,0,38.0,15.0,32.0,45.0,300.0,46.0,4.5,1020.3,-9.0,0.0,NNE,3.5,Dongsi
290,2013,3,13,1,16.0,20.0,15.0,25.0,300.0,76.0,3.4,1020.8,-9.3,0.0,ENE,1.6,Dongsi
291,2013,3,13,2,3.0,6.0,15.0,19.0,300.0,76.0,2.3,1021.2,-9.9,0.0,NE,1.5,Dongsi
292,2013,3,13,3,3.0,6.0,9.0,19.0,300.0,76.0,1.5,1021.8,-11.3,0.0,NE,1.1,Dongsi
293,2013,3,13,4,3.0,7.0,8.0,19.0,300.0,79.0,0.7,1022.6,-10.2,0.0,E,1.2,Dongsi
294,2013,3,13,5,9.0,10.0,9.0,28.0,400.0,79.0,0.3,1023.3,-10.5,0.0,ENE,1.5,Dongsi
295,2013,3,13,6,12.0,14.0,15.0,35.0,500.0,79.0,0.1,1024.4,-10.7,0.0,NE,0.9,Dongsi
296,2013,3,13,7,11.0,20.0,19.0,59.0,600.0,79.0,2.2,1025.7,-11.0,0.0,ENE,1.8,Dongsi
297,2013,3,13,8,18.0,31.0,22.0,57.0,600.0,79.0,3.0,1027.1,-12.1,0.0,ENE,4.0,Dongsi
298,2013,3,13,9,15.0,30.0,18.0,43.0,500.0,79.0,4.0,1027.5,-13.4,0.0,ENE,3.4,Dongsi
299,2013,3,13,10,16.0,26.0,11.0,32.0,400.0,79.0,4.7,1027.4,-13.7,0.0,E,2.3,Dongsi
300,2013,3,13,11,12.0,16.0,7.0,25.0,400.0,79.0,5.7,1026.7,-11.9,0.0,E,2.9,Dongsi
301,2013,3,13,12,9.0,16.0,6.0,23.0,400.0,79.0,6.1,1026.0,-15.9,0.0,NE,1.5,Dongsi
302,2013,3,13,13,16.0,6.0,5.0,20.0,400.0,83.0,7.1,1024.9,-15.0,0.0,NNE,1.4,Dongsi
303,2013,3,13,14,13.0,24.0,5.0,22.0,300.0,84.0,8.3,1024.3,-16.1,0.0,ENE,0.9,Dongsi
304,2013,3,13,15,9.0,13.0,6.0,22.0,300.0,84.0,8.2,1023.9,-14.8,0.0,SE,2.8,Dongsi
305,2013,3,13,16,11.0,16.0,6.0,22.0,300.0,84.0,8.0,1024.0,-14.3,0.0,ESE,1.8,Dongsi
306,2013,3,13,17,18.0,26.0,7.0,30.0,500.0,84.0,7.0,1024.5,-14.5,0.0,SSE,1.7,Dongsi
307,2013,3,13,18,27.0,38.0,9.0,46.0,500.0,84.0,6.0,1025.3,-13.1,0.0,SSE,1.5,Dongsi
308,2013,3,13,19,35.0,48.0,12.0,54.0,600.0,84.0,5.6,1025.8,-12.0,0.0,S,2.0,Dongsi
309,2013,3,13,20,36.0,45.0,12.0,48.0,600.0,84.0,5.0,1026.3,-11.6,0.0,SSW,1.4,Dongsi
310,2013,3,13,21,33.0,40.0,11.0,56.0,600.0,84.0,4.8,1026.6,-11.8,0.0,S,1.8,Dongsi
311,2013,3,13,22,36.0,41.0,14.0,57.0,1100.0,84.0,3.8,1026.6,-6.8,0.0,S,3.0,Dongsi
312,2013,3,13,23,44.0,59.0,19.0,58.0,1100.0,84.0,2.4,1026.9,-4.8,0.0,SSW,2.9,Dongsi
313,2013,3,14,0,66.0,89.0,20.0,56.0,1200.0,84.0,1.6,1026.8,-5.6,0.0,S,3.3,Dongsi
314,2013,3,14,1,72.0,77.0,18.0,54.0,1399.0,84.0,0.9,1026.9,-5.8,0.0,SE,1.3,Dongsi
315,2013,3,14,2,60.0,68.0,17.0,54.0,1300.0,84.0,0.2,1026.5,-6.0,0.0,SE,2.0,Dongsi
316,2013,3,14,3,58.0,67.0,18.0,56.0,1300.0,84.0,-0.7,1026.2,-5.9,0.0,ENE,2.1,Dongsi
317,2013,3,14,4,58.0,68.0,19.0,60.0,1200.0,84.0,-1.2,1026.1,-4.7,0.0,E,1.4,Dongsi
318,2013,3,14,5,72.0,75.0,21.0,64.0,1300.0,84.0,-1.1,1026.4,-4.8,0.0,ENE,1.3,Dongsi
319,2013,3,14,6,61.0,75.0,21.0,66.0,1399.0,84.0,-1.0,1026.4,-4.2,0.0,ENE,0.9,Dongsi
320,2013,3,14,7,73.0,75.0,20.0,68.0,1500.0,84.0,-0.1,1026.8,-4.4,0.0,E,1.3,Dongsi
321,2013,3,14,8,72.0,80.0,24.0,70.0,1600.0,84.0,1.5,1026.8,-4.8,0.0,ESE,1.2,Dongsi
322,2013,3,14,9,80.0,93.0,28.0,69.0,1700.0,84.0,2.9,1026.3,-5.0,0.0,NNW,1.0,Dongsi
323,2013,3,14,10,100.0,114.0,35.0,73.0,1899.0,84.0,4.4,1025.1,-4.9,0.0,SW,1.2,Dongsi
324,2013,3,14,11,115.0,126.0,41.0,77.0,1899.0,84.0,5.5,1024.2,-4.7,0.0,ENE,1.8,Dongsi
325,2013,3,14,12,126.0,134.0,47.0,82.0,1899.0,84.0,8.1,1023.1,-5.7,0.0,SW,2.7,Dongsi
326,2013,3,14,13,115.0,119.0,84.0,66.0,1200.0,84.0,8.9,1021.8,-6.1,0.0,W,3.1,Dongsi
327,2013,3,14,14,111.0,117.0,109.0,57.0,1000.0,84.0,9.8,1021.0,-6.1,0.0,WSW,4.3,Dongsi
328,2013,3,14,15,101.0,113.0,108.0,54.0,1000.0,83.0,9.2,1020.4,-6.7,0.0,S,3.2,Dongsi
329,2013,3,14,16,102.0,106.0,107.0,62.0,1100.0,74.0,8.7,1020.1,-6.3,0.0,S,2.1,Dongsi
330,2013,3,14,17,111.0,116.0,104.0,66.0,1200.0,68.0,7.7,1020.2,-5.4,0.0,SW,2.9,Dongsi
331,2013,3,14,18,116.0,118.0,84.0,72.0,1200.0,68.0,6.9,1020.4,-4.8,0.0,SSW,1.1,Dongsi
332,2013,3,14,19,117.0,119.0,72.0,88.0,1200.0,68.0,6.8,1020.6,-4.3,0.0,S,1.2,Dongsi
333,2013,3,14,20,118.0,119.0,71.0,94.0,1300.0,68.0,5.1,1020.6,-3.7,0.0,ESE,1.3,Dongsi
334,2013,3,14,21,128.0,133.0,63.0,105.0,1500.0,68.0,5.0,1020.5,-3.3,0.0,SE,1.6,Dongsi
335,2013,3,14,22,147.0,160.0,62.0,105.0,2100.0,68.0,3.8,1020.3,-3.3,0.0,E,1.1,Dongsi
336,2013,3,14,23,161.0,167.0,63.0,104.0,2100.0,68.0,2.2,1019.8,-3.3,0.0,E,1.2,Dongsi
337,2013,3,15,0,159.0,163.0,54.0,101.0,1800.0,68.0,1.3,1019.7,-3.2,0.0,NE,0.5,Dongsi
338,2013,3,15,1,138.0,159.0,47.0,98.0,2100.0,68.0,0.5,1019.2,-2.4,0.0,ENE,0.7,Dongsi
339,2013,3,15,2,177.0,186.0,53.0,109.0,2600.0,68.0,0.7,1018.6,-3.0,0.0,NNE,1.0,Dongsi
340,2013,3,15,3,196.0,216.0,64.0,121.0,3100.0,68.0,0.7,1018.3,-3.0,0.0,NE,1.0,Dongsi
341,2013,3,15,4,191.0,207.0,60.0,113.0,2899.0,68.0,-0.4,1018.2,-3.1,0.0,NE,0.0,Dongsi
342,2013,3,15,5,183.0,196.0,57.0,110.0,2700.0,68.0,-1.0,1018.2,-2.7,0.0,E,0.8,Dongsi
343,2013,3,15,6,169.0,179.0,72.0,108.0,2299.0,68.0,-1.2,1017.9,-2.6,0.0,ENE,0.0,Dongsi
344,2013,3,15,7,163.0,163.0,68.0,100.0,2700.0,68.0,1.8,1018.4,-1.8,0.0,ESE,0.7,Dongsi
345,2013,3,15,8,162.0,170.0,90.0,102.0,2399.0,68.0,3.7,1018.5,-2.3,0.0,ENE,1.1,Dongsi
346,2013,3,15,9,168.0,176.0,93.0,100.0,2299.0,68.0,5.0,1017.6,-2.4,0.0,NE,1.1,Dongsi
347,2013,3,15,10,168.0,177.0,94.0,100.0,1899.0,16.0,7.1,1016.8,-2.6,0.0,SW,1.0,Dongsi
348,2013,3,15,11,187.0,190.0,95.0,100.0,1899.0,21.0,8.7,1016.1,-2.3,0.0,N,1.5,Dongsi
349,2013,3,15,12,208.0,211.0,103.0,111.0,2200.0,24.0,9.9,1015.0,-2.8,0.0,SSE,0.5,Dongsi
350,2013,3,15,13,225.0,232.0,98.0,116.0,2100.0,68.0,11.1,1013.8,-2.4,0.0,SSE,1.8,Dongsi
351,2013,3,15,14,244.0,244.0,99.0,143.0,2399.0,68.0,11.8,1013.2,-0.7,0.0,SSE,2.1,Dongsi
352,2013,3,15,15,280.0,287.0,94.0,152.0,2299.0,60.0,12.0,1012.9,-0.5,0.0,SSW,1.7,Dongsi
353,2013,3,15,16,254.0,283.0,88.0,117.0,1899.0,65.0,12.0,1012.8,-0.2,0.0,SW,2.1,Dongsi
354,2013,3,15,17,261.0,265.0,78.0,105.0,1800.0,65.0,11.0,1013.3,0.4,0.0,WSW,1.7,Dongsi
355,2013,3,15,18,275.0,284.0,71.0,105.0,1899.0,65.0,10.4,1013.9,0.4,0.0,SW,1.0,Dongsi
356,2013,3,15,19,290.0,297.0,74.0,110.0,1899.0,65.0,8.1,1014.6,0.8,0.0,ESE,0.5,Dongsi
357,2013,3,15,20,309.0,314.0,84.0,117.0,2399.0,65.0,6.9,1015.4,1.2,0.0,ESE,0.0,Dongsi
358,2013,3,15,21,304.0,311.0,81.0,143.0,2299.0,65.0,6.4,1016.4,1.3,0.0,NE,0.4,Dongsi
359,2013,3,15,22,281.0,294.0,82.0,141.0,2299.0,65.0,7.4,1017.1,1.0,0.0,N,0.0,Dongsi
360,2013,3,15,23,287.0,304.0,80.0,150.0,3000.0,65.0,6.9,1017.4,1.2,0.0,NNE,1.3,Dongsi
361,2013,3,16,0,355.0,383.0,81.0,185.0,3799.0,65.0,5.9,1017.6,1.0,0.0,NE,0.9,Dongsi
362,2013,3,16,1,335.0,344.0,78.0,164.0,3100.0,65.0,7.0,1018.0,0.0,0.0,NE,1.7,Dongsi
363,2013,3,16,2,290.0,319.0,73.0,153.0,2700.0,65.0,6.4,1018.3,-0.8,0.0,N,2.0,Dongsi
364,2013,3,16,3,290.0,296.0,67.0,147.0,2299.0,65.0,6.2,1018.6,-0.5,0.0,N,2.6,Dongsi
365,2013,3,16,4,275.0,282.0,62.0,140.0,2200.0,65.0,6.0,1019.4,-0.7,0.0,NNW,2.4,Dongsi
366,2013,3,16,5,274.0,275.0,63.0,132.0,2100.0,65.0,5.1,1020.3,-0.9,0.0,NNE,0.9,Dongsi
367,2013,3,16,6,270.0,271.0,58.0,128.0,2000.0,65.0,5.3,1021.2,-0.8,0.0,NNE,1.7,Dongsi
368,2013,3,16,7,306.0,267.0,52.0,129.0,2299.0,65.0,6.1,1022.1,-0.2,0.0,NW,0.4,Dongsi
369,2013,3,16,8,296.0,259.0,54.0,123.0,2000.0,65.0,8.5,1022.3,-0.5,0.0,NNW,1.1,Dongsi
370,2013,3,16,9,289.0,250.0,66.0,120.0,2000.0,65.0,11.1,1022.3,-1.0,0.0,WNW,1.0,Dongsi
371,2013,3,16,10,273.0,231.0,86.0,114.0,1899.0,65.0,13.1,1021.7,-1.7,0.0,ESE,1.7,Dongsi
372,2013,3,16,11,242.0,203.0,92.0,121.0,2100.0,65.0,14.0,1021.3,-1.6,0.0,SSW,1.2,Dongsi
373,2013,3,16,12,211.0,181.0,86.0,98.0,2100.0,88.0,14.0,1020.3,-2.5,0.0,SSW,2.3,Dongsi
374,2013,3,16,13,178.0,188.0,89.0,100.0,2200.0,94.0,14.2,1019.2,-1.5,0.0,ESE,2.4,Dongsi
375,2013,3,16,14,194.0,159.0,76.0,86.0,2000.0,107.0,14.1,1018.3,-1.2,0.0,S,2.5,Dongsi
376,2013,3,16,15,160.0,170.0,75.0,88.0,2100.0,107.0,13.9,1017.6,-0.6,0.0,SW,2.7,Dongsi
377,2013,3,16,16,186.0,209.0,81.0,104.0,2700.0,107.0,13.3,1016.8,-0.4,0.0,SSE,2.5,Dongsi
378,2013,3,16,17,208.0,172.0,77.0,101.0,2700.0,107.0,12.4,1016.7,2.0,0.0,SE,2.4,Dongsi
379,2013,3,16,18,164.0,175.0,70.0,106.0,2700.0,107.0,11.0,1016.6,1.8,0.0,SE,2.1,Dongsi
380,2013,3,16,19,172.0,200.0,59.0,127.0,2600.0,107.0,10.0,1016.8,2.1,0.0,SE,2.1,Dongsi
381,2013,3,16,20,208.0,222.0,55.0,110.0,2399.0,107.0,9.2,1016.6,1.4,0.0,SE,1.9,Dongsi
382,2013,3,16,21,260.0,218.0,57.0,125.0,2299.0,107.0,8.4,1015.9,0.4,0.0,SSE,1.7,Dongsi
383,2013,3,16,22,216.0,218.0,57.0,130.0,2200.0,107.0,8.1,1015.0,-0.2,0.0,SSW,0.8,Dongsi
384,2013,3,16,23,194.0,156.0,52.0,112.0,1899.0,107.0,7.9,1014.4,0.1,0.0,S,1.6,Dongsi
385,2013,3,17,0,153.0,165.0,49.0,107.0,1700.0,107.0,7.6,1014.0,0.3,0.0,S,0.7,Dongsi
386,2013,3,17,1,161.0,179.0,56.0,118.0,2000.0,107.0,6.6,1013.1,0.7,0.0,SSE,0.7,Dongsi
387,2013,3,17,2,216.0,180.0,56.0,116.0,2100.0,107.0,5.7,1012.0,0.8,0.0,ESE,1.1,Dongsi
388,2013,3,17,3,216.0,176.0,67.0,109.0,2100.0,107.0,6.6,1010.7,0.7,0.0,NNW,0.4,Dongsi
389,2013,3,17,4,212.0,175.0,60.0,110.0,2100.0,107.0,6.4,1009.9,0.5,0.0,SSW,0.4,Dongsi
390,2013,3,17,5,211.0,166.0,54.0,91.0,2100.0,107.0,6.0,1009.3,0.9,0.0,E,1.0,Dongsi
391,2013,3,17,6,173.0,177.0,50.0,96.0,2100.0,107.0,5.3,1008.0,0.8,0.0,E,1.2,Dongsi
392,2013,3,17,7,215.0,168.0,47.0,106.0,2100.0,107.0,5.8,1007.6,1.3,0.0,ESE,1.0,Dongsi
393,2013,3,17,8,176.0,186.0,51.0,107.0,2100.0,107.0,7.8,1007.3,1.4,0.0,SE,0.8,Dongsi
394,2013,3,17,9,190.0,211.0,65.0,115.0,2100.0,107.0,9.0,1006.3,1.6,0.0,SE,1.6,Dongsi
395,2013,3,17,10,200.0,223.0,81.0,125.0,2100.0,107.0,10.3,1005.2,1.9,0.0,SSE,1.5,Dongsi
396,2013,3,17,11,226.0,268.0,90.0,146.0,2100.0,107.0,11.9,1003.3,2.1,0.0,E,1.0,Dongsi
397,2013,3,17,12,275.0,319.0,110.0,147.0,2100.0,107.0,13.7,1001.9,2.3,0.0,SE,1.9,Dongsi
398,2013,3,17,13,318.0,352.0,122.0,147.0,2100.0,107.0,14.9,1000.4,2.7,0.0,SE,1.1,Dongsi
399,2013,3,17,14,347.0,374.0,122.0,140.0,2100.0,107.0,15.9,999.2,3.0,0.0,S,2.4,Dongsi
400,2013,3,17,15,362.0,367.0,105.0,134.0,2100.0,107.0,15.1,998.4,3.2,0.0,SW,1.7,Dongsi
401,2013,3,17,16,404.0,368.0,92.0,132.0,2100.0,107.0,15.8,997.8,3.2,0.0,N,0.6,Dongsi
402,2013,3,17,17,396.0,352.0,78.0,136.0,2100.0,107.0,14.1,997.9,3.8,0.0,NNW,1.2,Dongsi
403,2013,3,17,18,357.0,358.0,72.0,145.0,2100.0,107.0,12.4,997.8,3.9,0.0,NE,1.3,Dongsi
404,2013,3,17,19,373.0,391.0,66.0,160.0,2100.0,105.0,10.1,998.0,4.2,0.0,E,0.8,Dongsi
405,2013,3,17,20,394.0,421.0,59.0,193.0,2100.0,107.0,11.2,998.2,4.2,0.0,NE,1.3,Dongsi
406,2013,3,17,21,417.0,438.0,60.0,244.0,2100.0,107.0,10.4,998.3,4.3,0.0,NNE,1.5,Dongsi
407,2013,3,17,22,441.0,475.0,64.0,236.0,2100.0,107.0,8.7,997.7,4.1,0.0,NNE,0.8,Dongsi
408,2013,3,17,23,509.0,452.0,66.0,212.0,2100.0,107.0,7.9,997.8,4.5,0.0,N,1.0,Dongsi
409,2013,3,18,0,487.0,452.0,69.0,197.0,2100.0,107.0,8.4,997.9,3.8,0.0,E,1.1,Dongsi
410,2013,3,18,1,430.0,430.0,69.0,216.0,2100.0,107.0,11.3,998.0,-5.7,0.0,N,2.4,Dongsi
411,2013,3,18,2,329.0,431.0,65.0,160.0,2100.0,107.0,11.7,997.9,-8.8,0.0,N,2.7,Dongsi
412,2013,3,18,3,46.0,142.0,10.0,52.0,2100.0,107.0,11.2,998.1,-10.4,0.0,NNE,3.8,Dongsi
413,2013,3,18,4,29.0,139.0,10.0,44.0,2100.0,107.0,10.3,998.7,-10.5,0.0,N,4.3,Dongsi
414,2013,3,18,5,22.0,116.0,6.0,35.0,2100.0,107.0,9.1,1000.8,-8.5,0.0,NNE,5.8,Dongsi
415,2013,3,18,6,14.0,99.0,7.0,33.0,2100.0,107.0,7.8,1002.0,-11.0,0.0,NNW,8.3,Dongsi
416,2013,3,18,7,12.0,64.0,13.0,34.0,2100.0,107.0,7.2,1003.8,-14.9,0.0,N,4.3,Dongsi
